,Canal,Nome vídeo,Data
6415,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | Fuga Do Vale | Compilação de 1 Hora | Desenhos Animados,2020-04-01 00:33:53.870
6416,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | O Vale Da Agua | Compilação de 1 Hora | Desenhos Animados,2020-03-31 23:34:47.859
6417,Família Paulinho e Toquinho,Watched Paulinho  Brinca com Pista Elétrica de Carros de Brinquedo,2020-03-31 23:12:35.562
6418,Nghệ Thuật ORIGAMI,Watched ORIGAMI - Hướng dẫn cách gấp con rồng đơn giản #2 - Origami Dragon,2020-03-31 23:10:13.616
6419,Easy Origami,Watched Origami: Tsuru - Instruções em Português BR,2020-03-31 22:46:06.918
6420,Totoykids,Watched Baby Alive minha Boneca Sara Mais de uma Hora de Video Direto!!!,2020-03-31 21:40:25.502
6421,Totoykids,Watched 1 Hora de Vídeo Sara e suas Amigas completo!!! Totoykids,2020-03-31 20:36:51.535
6422,Filmecos Sganzerla,"Watched O Bandido da Luz Vermelha (Rogério Sganzerla, 1968)",2020-03-31 19:02:30.453
6423,Meteoro Brasil,Watched QUEM MANDA NA CNN BRASIL,2020-03-31 16:55:26.968
6424,Snapchat,Watched Using Memories on Snapchat,2020-03-30 01:16:58.877
6425,Cabra CDS Oficial,Watched #BANDA GAROTA MIMADA - O MELHOR DO FORRÓ CD 2019,2020-03-29 21:06:50.225
6426,SO MUSICAS,Watched AS MELHORES DE LEGIÃO URBANA,2020-03-29 21:06:19.582
6427,adsense,Watched a video that has been removed,2020-03-29 18:05:43.604
6428,The Leadership Group,Watched Bluetooth Multiplatform Keyboard GOLDSHIP - TC-1563,2020-03-29 03:50:15.839
6429,Be!Tech,Watched NÃO é UM TECLADO QUALQUER! PRODUZA MUITO MAIS! LOGITECH K780!,2020-03-29 03:49:53.961
6430,Official Dinosaur Train,Watched Troodons and Trains! | Dinosaur Train,2020-03-28 22:18:09.694
6431,Official Dinosaur Train,Watched Best of Dinosaur Train Season 1! | 30+ Minutes of Cartoons for Kids | Dinosaur Train,2020-03-28 21:44:56.822
6432,Official Dinosaur Train,Watched 40+ Minutes of Buddy From Season 1! | Dinosaur Train,2020-03-28 21:02:44.719
6433,Official Dinosaur Train,Watched 30 Minutes of Dinosaur Games for Kids! | Dinosaur Train,2020-03-28 20:30:04.983
6434,Official Dinosaur Train,Watched The Dinosaurs A-Z Challenge! | 20+ Minutes of Cartoons for Kids | Dinosaur Train,2020-03-28 20:07:39.399
6435,Official Dinosaur Train,Watched 1+ Hour of Dinosaur Train! | 1+ Hour of Cartoons For Kids | Dinosaur Train,2020-03-28 19:02:24.138
6436,Moranguinho [Strawberry Shortcake] - WildBrain,Watched Desenhos Animados | Moranguinho 🍓Episódio Completo Especial 🍓 Desenho Animado em Português,2020-03-28 18:10:55.461
6437,WildBrain em Português,Watched LARVA - Babá | 2019 Filme completo | Dos desenhos animados | Cartoons Para Crianças,2020-03-28 17:28:34.198
6438,T-Series Kids Hut,Watched Fairy Tales For Kids - Best English Fairy Tales And Bedtime Story Compilation For Children,2020-03-28 17:21:21.705
6439,T-Series Kids Hut,Watched 11 Best Disney Stories - Disney Princess Stories || Fairy Tales And Bedtime Stories For Kids,2020-03-28 02:30:33.080
6440,AmbaFun,Watched DIY Miniature Stuff for Barbie Dollhouse,2020-03-28 01:57:34.009
6441,Kids Toys and more,Watched Bonecas da Barbie – Trailer dos Sonhos Barbie Mattel Rosa - Barbie Doll House,2020-03-28 01:05:54.586
6442,Dave and Ava - Nursery Rhymes and Baby Songs,"Watched Teddy Bear, Teddy Bear, Turn Around | Nursery Rhymes for Kids and Children | Baby Song Dave and Ava",2020-03-28 00:54:12.468
6443,KidsCamp - Education,Watched Johny Johny Fruit Version + More Nursery Rhymes And Kids Songs by KidsCamp,2020-03-28 00:32:26.615
6444,KidsCamp - Education,Watched Cute 3D Shapes in Colorful Water | Learning Video by KidCamp | Learn Shapes for Children,2020-03-27 23:57:41.246
6445,KidsCamp - Education,Watched The Baby Finger Family Song + More Nursery Rhymes And Kids Songs by KidsCamp,2020-03-27 23:53:26.758
6446,Lena Crafts,Watched DIY How to Make Play Doh Ice Cream Popsicles,2020-03-27 23:34:33.846
6447,PJ Masks Brasil – Canal Oficial,Watched PJ Masks em Português Problemas na Cidade | Compilação de 2018 | Desenhos Animados,2020-03-26 22:03:54.677
6448,Família Paulinho e Toquinho,Watched CAIXAS MISTERIOSAS do Desenho DA PATRULHA CANINA E PJ MASKS - 48 MIN de Vídeo para Crianças,2020-03-26 21:15:22.510
6449,Família Paulinho e Toquinho,Watched PAULINHO CIENTISTA COMPLETO 3 - Como Fazer Massinha de Maizena - 54 min de Vídeo para Crianças,2020-03-26 20:20:15.314
6450,MOMENTO DA CRIANÇA : CHILD'S MOMENT : MUSIC STORIES TOYS CARTOONS FOR KIDS,Watched QUEM MORA NA CASINHA ? PISCINA DE AÇÚCAR DA TIA CRIS,2020-03-26 20:02:40.595
6451,MOMENTO DA CRIANÇA : CHILD'S MOMENT : MUSIC STORIES TOYS CARTOONS FOR KIDS,Watched BRINQUEDOS E SURPRESAS nº 4 - TIA CRIS FAZ ALGODÃO DOCE (em 45:30) ESCOLHA 2 LETRAS,2020-03-26 19:07:24.569
6452,Canal Ficha Social,Watched Mulher desabafa em posto e conclama motoristas a não abastecerem até o preço da gasolina ser re..,2020-03-25 01:00:45.119
6453,Cactu Lab,Watched POR QUE O MENINO QUER SER DEUS?,2020-03-25 00:52:14.398
6454,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | A Amizade Proibida | Episódios Completos | Desenhos Animados,2020-03-23 22:56:20.181
6455,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | A Dente Misterioso | Episódios Completos | Desenhos Animados,2020-03-23 22:11:54.219
6456,Mecanimais [Animal Mechanicals] - WildBrain,Watched Mecanimais Brasil Português - Hora de Duração Compilation 4,2020-03-23 21:10:15.011
6457,Rincon Creative,Watched Desenhando uma Vaca,2020-03-23 21:04:33.001
6458,Tia Cecéu,Watched DESENHANDO UM CAMELO,2020-03-23 20:59:41.604
6459,Temo[Games],Watched Dino Hunter 1 Hour Dinosaurs Killing Part 15 Trophy Hunt,2020-03-23 20:17:26.820
6460,DroidCheat,Watched Tyrannosaurus Rex Sim 3D Android Gameplay #6 #DroidCheatGaming,2020-03-23 20:01:02.627
6461,Paulinho e Flavio,Watched Lego Minecraft a Primeira Noite | Paulinho Brincando c/ Hulk e Homem Aranha de Brinquedos Crianças,2020-03-23 19:57:10.600
6462,LUCCAS NETO - LUCCAS TOON,Watched LUCCAS TESTANDO BRINQUEDOS DE DINOSSAURO !!! ( JURASSIC  PARK ),2020-03-23 19:33:23.119
6463,Mohit Bhadana Films,Watched Jurassic World 3 in Real Life,2020-03-23 19:30:02.689
6464,Mohit Bhadana Films,Watched Jurassic World 2 in Real Life,2020-03-23 19:24:49.616
6465,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | As Jornadas | Compilação de 1 Hora | Desenhos Animados,2020-03-23 18:51:47.998
6466,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | O Vale Bem Escondido | Compilação de 1 Hora | Desenhos Animados,2020-03-23 17:45:21.679
6467,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | A Corrida | Compilação de 1 Hora | Desenhos Animados,2020-03-23 16:36:28.663
6468,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado 🐰🥚Especial Páscoa 🐰🥚 Episódios Completos🐰🥚 Desenhos Animados,2020-03-23 15:35:15.915
6469,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | A Dente Perdido | Compilação de 1 Hora | Desenhos Animados,2020-03-23 14:28:48.695
6470,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | A Mentira tem Perna Curta | Compilação de 1 Hora | Desenhos Animados,2020-03-23 13:22:20.393
6471,Pimpo Kids,Watched TIRANOSSAURO REX- SENHOR DINO APRESENTA LIVRO COM QUEBRA CABEÇA DE DINOSSAURO,2020-03-23 13:07:22.981
6472,Sam Games,Watched Dinossauro Quebra Cabeça para Crianças (Dino Puzzle) Gameplay Android,2020-03-23 12:57:14.954
6473,Pocoyo Episódios completos PORTUGUÊS,Watched 🧩 POCOYO em PORTUGUÊS do BRASIL - Dia do quebra-cabeça [122 min] | DESENHOS ANIMADOS para crianças,2020-03-23 12:49:06.704
6474,Pocoyo Episódios completos PORTUGUÊS,Watched 🧟 POCOYO E NINA - Vírus de Halloween [122 min] | DESENHOS ANIMADOS para crianças,2020-03-23 12:46:06.986
6475,MOMENTO DA CRIANÇA : CHILD'S MOMENT : MUSIC STORIES TOYS CARTOONS FOR KIDS,Watched ESCOLHA 2 E VAMOS BRINCAR ! Zoológico de Lego da tia Cris - UAU QUE LEGAL !,2020-03-23 12:18:03.250
6476,Kids TV - Nursery Rhymes And Baby Songs,Watched Dinosaur Song | The Supremes | Kids Songs & Cartoon Videos for Babies,2020-03-23 00:13:21.589
6477,GoGo Play TV,Watched 타요차고지 슬라임볼 쥬라기월드 공룡 장난감 맞추기 놀이 티렉스 티라노사우루스 스피노사우루스 인도미누스 렉스,2020-03-23 00:02:53.227
6478,TV Quase,Watched FRASES QUE VALEM TAPA NA CARA  |  Quarentena,2020-03-21 23:29:39.662
6479,Superinteressante,"Watched Teste SUPER #31: fones de ouvido até R$100, qual é o melhor?",2020-03-21 23:28:14.649
6480,Caue Moura,Watched FETICHE NO PRÓPRIO PAI DE FARDA 👮 - CONFESSIONÁRIO #3,2020-03-21 23:24:20.623
6481,Porta dos Fundos,Watched SEXO SUJO,2020-03-21 23:19:07.517
6482,MOMENTO DA CRIANÇA : CHILD'S MOMENT : MUSIC STORIES TOYS CARTOONS FOR KIDS,Watched TURMA DA MÔNICA BEBÊS - PRESENTE DE FÉRIAS PARA VOCÊ !! VÁRIAS ESCOLINHAS #TiaCris #TurmadaMonica,2020-03-21 19:10:14.828
6483,MOMENTO DA CRIANÇA : CHILD'S MOMENT : MUSIC STORIES TOYS CARTOONS FOR KIDS,Watched ESCOLHA 2 BRINQUEDOS E SURPRESAS - CHELSEA -TIA CRIS ABRE PRESENTES,2020-03-21 18:27:41.651
6484,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | O Vale Da Agua | Compilação de 1 Hora | Desenhos Animados,2020-03-21 18:18:58.496
6485,Toy Dino TV,"Watched Lots of Dinosaurs, Jurassic World Tyrannosaurus T-rex Schleich Dinosaur Toys 티라노 티렉스 공룡 장난감",2020-03-21 18:00:54.982
6486,Brockhampstan,Watched BROCKHAMPTON LIVE AT CAMP FLOG GNAW 2018 FULL PERFORMANCE,2020-03-20 18:22:51.585
6487,BROCKHAMPTON,Watched GOLD - BROCKHAMPTON,2020-03-20 18:21:26.095
6488,EscolhaSegura,Watched TODOS os meus TECLADOS MECÂNICOS nacionais e importados!,2020-03-20 17:41:49.147
6489,adsense,Watched https://www.youtube.com/watch?v=1W6nbQsmtQI,2020-03-20 17:36:57.258
6490,Octaiver Matt,Watched Mini Teclado Bluetooth Multilaser - Tc153,2020-03-20 17:31:40.303
6491,Brink Adventure,Watched Mini Teclado Multilaser Slim Comfort Usb Tc154 - Teclado Multilaser 28cm USB - Vale a pena?,2020-03-20 17:31:39.323
6492,EscolhaSegura,"Watched qual MELHOR TECLADO BLUETOOTH para PC, TABLETS E CELULARES? | 2018",2020-03-20 17:19:19.067
6493,Coisa de Nerd,Watched A CARTEIRA MAIS CARA DO MUNDO!?,2020-03-20 15:48:08.755
6494,Porta dos Fundos,Watched MAKING OF - PRIMEIRO DIA,2020-03-20 15:41:22.270
6495,Rádio Bandeirantes,Watched O que aconteceu entre Eduardo Bolsonaro e China que causou crise diplomática em meio ao coronavírus,2020-03-20 15:40:52.465
6496,Em Busca do Vale Encantado em Português,Watched Em Busca Do Vale Encantado | O Círculo Brilhando | Compilação de 1 Hora | Desenhos Animados,2020-03-20 15:00:14.779
6497,"Comics, Toys & Travels","Watched Torre Titã, Carro Ciborgue, Jato Robin, Mutano Gorila Imaginext Jovens Titãs em Ação Teen Titans Go",2020-03-20 14:40:37.956
6498,"Comics, Toys & Travels",Watched Coleção Imaginext Jurassic World 2 O Reino Ameaçado - brinquedos de dinossauro filme Jurassic Park,2020-03-20 14:19:14.949
6499,Dinosaur - I'm A Dinosaur,Watched Baryonyx | Learn Dinosaur Facts | Dinosaur Cartoons Compilations for Children | I'm A Dinosaur,2020-03-20 14:16:45.216
6500,Dinosaur - I'm A Dinosaur,Watched A Fish Eating Dinosaur?! Amazing Dinosaur Cartoons for Children by I'm A Dinosaur!,2020-03-20 14:16:21.629
6501,Animated Cartoons for Children,Watched The Land Before Time | The Great Log Running Game | HD | Videos For Kids | Kids Movies,2020-03-20 13:52:09.791
6502,Dinosaur - I'm A Dinosaur,Watched Understanding The Herbivore Dinosaurs | Funny Dinosaur Cartoon videos | I'm A Dinosaur!!!,2020-03-20 13:14:39.508
6503,Dinosaur - I'm A Dinosaur,Watched Dinosaur Cartoons for Children | Elaphrosaurus & More | Learn Dinosaur Facts with I'm A Dinosaur,2020-03-20 12:42:35.404
6504,[루피토이] Ruppy Toy,Watched 쥬라기월드 공룡 특별전 장난감 티라노사우루스 티렉스  트리케라톱스 스테고사우루스 벨로키랍토르 모사사우루스 카르노타우루스 피규어  Jurassic world dinosaur,2020-03-20 12:12:13.962
6505,Toy Dino TV,Watched 쥬라기월드 화산놀이 세트 티렉스 인도랩터 프테라노돈 랩터 블루 공룡 블럭 장난감 만들기,2020-03-20 11:56:46.696
6506,Pharmit24,Watched Flower - PS4 Gameplay,2020-03-20 02:54:49.555
6507,Panelaço,Watched RANGO CREXPO com ED CHAVEZ E XANDÃO (Chef: João Gordo),2020-03-20 00:51:38.891
6508,Porta dos Fundos,Watched PRONUNCIAMENTO DO PEÇANHA,2020-03-20 00:49:10.994
6509,Castro Brothers,"Watched NÃO PODE RIR com COISA NOSSA (Lucas Inutilismo, Matheus Canella, Igor Guimarães e Diogo Defante)",2020-03-19 18:22:15.905
6510,Coisa Nossa,Watched COISA NOSSA X CASTRO BROTHERS - UTC: U TALENTO COISANOSSA,2020-03-19 18:07:23.682
6511,Caue Moura,Watched BBB É NOSSO ÚLTIMO REFÚGIO,2020-03-19 17:57:24.753
6512,Porta dos Fundos,Watched PRIMEIRO DIA,2020-03-19 17:54:51.168
6513,adsense,Watched https://www.youtube.com/watch?v=OyHI78a2MFg,2020-03-19 17:53:29.961
6514,Minuto da Terra,Watched O que fazer quando seu filho não quer ir pra escola? | Minuto da Terra,2020-03-19 17:50:58.483
6515,adsense,Watched https://www.youtube.com/watch?v=FvJGEFh1GSY,2020-03-19 17:48:38.279
6516,Meteoro Brasil,Watched CORONAVÍRUS: A PIOR DAS HIPÓTESES,2020-03-19 14:34:48.253
6517,Alba ExPider,Watched JANAINA PASCHOAL QUER BOLSONARO FORA!,2020-03-19 03:30:41.039
6518,Desimpedidos,Watched Tatuagem no rosto de quem errar!,2020-03-19 02:07:41.257
6519,Caue Moura,Watched LAPADA | PYONG LEE,2020-03-18 19:14:17.224
6520,IDLES,Watched IDLES - MOTHER (Official Video),2020-03-18 19:05:23.009
6521,adsense,Watched https://www.youtube.com/watch?v=ZzwXZD1ejGw,2020-03-18 19:03:29.126
6522,NPR Music,Watched IDLES: NPR Music Tiny Desk Concert,2020-03-18 18:52:59.574
6523,Tempero Drag,Watched PAPEL DE GÊNERO,2020-03-18 18:48:08.179
6524,Manual do Mundo,Watched Preparando as malas para SAIR,2020-03-18 17:29:19.354
6525,adsense,Watched https://www.youtube.com/watch?v=n4YXY49RtaU,2020-03-18 16:14:22.289
6526,Rodrigo Guerra,Watched Simulação de Distância Social,2020-03-18 13:16:26.985
6527,Pipocando,Watched 8 ATORES CORTADOS DEPOIS DA FILMAGEM,2020-03-18 01:17:36.249
6528,Brasil de Fato,Watched Como os sistemas de saúde do mundo estão lidando com o Coronavírus,2020-03-18 01:16:30.321
6529,Caue Moura,Watched FICA EM CASA! 🏠,2020-03-18 01:11:55.570
6530,Meteoro Brasil,Watched GOLFINHO É MESMO UM BICHO MAU-CARÁTER? #meteoro.exp,2020-03-17 19:43:11.739
6531,adsense,Watched a video that has been removed,2020-03-17 19:34:25.042
6532,adsense,Watched https://www.youtube.com/watch?v=AnhSxePPRfw,2020-03-17 16:20:00.828
6533,Jack Canalha,Watched Fone Samsung IG935 - Review Fone de ouvido até 100 reais,2020-03-17 02:02:17.797
6534,SmartClub,Watched Fone de Ouvido Samsung IG935 | Unboxing e Impressões,2020-03-17 01:57:56.235
6535,Vinhô,Watched IMORTAL!? LIBEREI O PODER OCULTO DO TICK NO BRAWL STARS!,2020-03-17 00:35:41.435
6536,IBCCRIM,Watched Tecnologia e Construção da Masculinidade: Expressões de Violência na Era da Conectividade,2020-03-16 21:47:31.732
6537,Creative & Duck,Watched Fix -  Repair Headphone Jack,2020-03-16 18:17:06.036
6538,Josivaldo Dourado,Watched Koss The Plug: Isola muito e Graves excelentes!!,2020-03-16 18:10:57.018
6539,Alex Amorim,Watched FAÇA O REPARO DO FONE DE OUVIDO A CUSTO ZERO,2020-03-16 18:10:26.222
6540,Canaltech,Watched Qual o melhor fone sem fios estilo Airpods? | Comparativo de 5 fones TWS,2020-03-16 17:56:51.744
6541,MIND THE HEADPHONE,Watched FONE AKG SAMSUNG é BOM?,2020-03-16 17:49:32.945
6542,MIND THE HEADPHONE,Watched TIRE O MELHOR SOM do seu IN-EAR!,2020-03-16 17:49:00.636
6543,SOMOS TECH BR,Watched Vale apena fone de ouvido (Samsung lg935)?,2020-03-16 17:45:56.683
6544,NPR Music,Watched Blue Man Group: NPR Music Tiny Desk Concert,2020-03-16 17:42:17.337
6545,UOL Esporte,"Watched POSSE DE BOLA #24: PARA QUEM A PARADA É PIOR: FLA, CORINTHIANS, SPFC...?",2020-03-16 17:07:34.272
6546,Porta dos Fundos,Watched 2014-2020,2020-03-16 16:50:13.650
6547,Anões Em Chamas,Watched Magalzão SHOW Kids nº2,2020-03-16 04:13:08.059
6548,Porta dos Fundos,Watched CLARICE FALCÃO - OITAVO ANDAR,2020-03-16 04:10:21.289
6549,Anões Em Chamas,Watched Magalzão SHOW n° 28,2020-03-16 04:09:43.791
6550,Anões Em Chamas,Watched Magalzão SHOW Kids nº 1,2020-03-16 04:08:15.695
6551,adsense,Watched https://www.youtube.com/watch?v=sE3ZlBiTH8Y,2020-03-15 15:43:16.749
6552,RO #BrawlStars,Watched *NEW* UPDATE!!! Funny Moments Brawl Stars 2020 Wins and Fails,2020-03-14 19:56:31.297
6553,Brawl Stars,"Watched Brawl Stars - Brawl Talk: New Brawler, GADGETS, and more!",2020-03-14 19:52:39.425
6554,MOV,Watched CAUÊ MOURA + @Bruna Louise  | POUCAS #71 | S02 EP37,2020-03-14 19:38:05.585
6555,Coisa Nossa,Watched AS GÍRIAS DO RIO QUE FALTARAM NAQUELE OUTRO VÍDEO | Diego Defante é Coisa Nossa,2020-03-14 19:37:13.142
6556,Coisa Nossa,Watched MATHEUS CANELLA DIRIGINDO UM IDOSO SEM CAMISA | Robertinho é Coisa Nossa,2020-03-14 19:23:01.365
6557,Fala Bandana,Watched Contextualizando #48 - Portões fechados e adiamento,2020-03-14 18:02:54.114
6558,GameRiot,Watched Unravel Gameplay Walkthrough Part 3 - BERRY MIRE (Chapter 3),2020-03-14 17:14:52.623
6559,GameRiot,Watched Unravel Gameplay Walkthrough Part 2 - THE SEA (Chapter 2),2020-03-14 17:14:44.428
6560,GameRiot,Watched Unravel Gameplay Walkthrough Part 1 - THE FIRST LEVEL (Chapter 1),2020-03-14 17:14:33.353
6561,TV Boitempo,"Watched Crise da democracia e anticapitalismo no século XXI | MICHAEL LÖWY, RUY BRAGA e SABRINA FERNANDES",2020-03-14 16:35:54.512
6562,TV Boitempo,Watched A questão política decisiva do século XXI | MICHAEL LÖWY,2020-03-14 16:28:26.682
6563,NPR Music,Watched Sondre Lerche: NPR Music Tiny Desk Concerts From The Archives,2020-03-14 16:20:45.220
6564,Quadro em Branco,Watched O que Djonga rejeita tanto?,2020-03-14 16:11:45.719
6565,Porta dos Fundos,Watched COTA,2020-03-14 16:09:13.477
6566,Desimpedidos,Watched O DIA EM QUE QUASE BOTAMOS 🔥🔥🔥 NA PRODUTORA!,2020-03-14 15:49:46.329
6567,Panelaço,Watched COMIDA DE BOTECO VEGANA com PAULO XISTO (Chefs: João e Vivi),2020-03-14 01:26:07.139
6568,Caue Moura,"Watched CHEGA DE PIADA, AZEDOU!",2020-03-14 01:15:33.378
6569,MOV,Watched COMO CIDADE DE DEUS MUDOU O CINEMA BRASILEIRO | METEORO POR TRÁS DA CENA,2020-03-14 01:02:55.283
6570,osanimar,Watched Ronaldinho Gaucho Malandro!!!,2020-03-14 00:38:08.479
6571,adsense,Watched https://www.youtube.com/watch?v=uYUPdgL0h3I,2020-03-14 00:29:26.398
6572,Awesome Restorations,"Watched Zippo Lighter Restoration, Harley Davidson edition gold plated",2020-03-13 03:29:53.556
6573,Luiz Octávio Felix,"Watched Katchup,mostarda e só.",2020-03-13 03:27:13.593
6574,Desimpedidos,Watched Top 10 - Maradona: o maior jogador argentino da história?,2020-03-12 17:46:12.378
6575,"RAP, falando",Watched EBONY REAGE A CANTADAS D*S FÃS 💁🏾‍♀🤦🏾‍♀,2020-03-12 12:19:50.503
6576,Mortal Kombat,Watched MK Legends: Scorpion's Revenge | Red Band Trailer | Mortal Kombat,2020-03-11 22:56:33.023
6577,IGN,Watched Mortal Kombat Legends: Scorpion's Revenge - Exclusive Official Trailer (2020),2020-03-11 22:55:30.609
6578,Trailer Top,Watched MORTAL KOMBAT LEGENDS SCORPION'S REVENGE TRAILER LEGENDADO 2020 ANIMAÇÃO,2020-03-11 22:52:31.309
